shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
742,47.16781,27.56787,38
742,47.16744,27.56854,39
742,47.16719,27.56897,40
742,47.16719,27.56897,41
742,47.16664,27.56994,42
742,47.16623,27.57078,43
742,47.1661,27.57096,44
742,47.16589,27.57117,45
742,47.16562,27.57131,46
742,47.16427,27.57209,47
742,47.16377,27.57237,48
742,47.16377,27.57237,49
742,47.16275,27.57296,50
742,47.16241,27.57314,51
742,47.16222,27.57322,52
742,47.16205,27.57326,53
742,47.16176,27.57328,54
742,47.16133,27.57322,55
742,47.16091,27.57315,56
742,47.16086,27.57314,57
742,47.16039,27.57307,58
742,47.1601,27.57307,59
742,47.15987,27.57315,60
742,47.15965,27.57332,61
742,47.1596,27.57339,62
742,47.1596,27.57339,63
742,47.15863,27.57468,64
742,47.15855,27.57478,65
742,47.15847,27.57484,66
742,47.15824,27.57495,67
742,47.15813,27.57497,68
742,47.15798,27.57496,69
742,47.15757,27.57491,70
742,47.15708,27.5746,71
742,47.15682,27.57546,72
742,47.15652,27.5767,73
742,47.15645,27.57687,74
742,47.15525,27.57952,75
742,47.15306,27.58419,76
742,47.15167,27.58714,77
742,47.15137,27.58764,78
742,47.1512,27.5884,79
742,47.15078,27.58966,80
742,47.15034,27.5912,81
742,47.15035,27.59121,82
742,47.14978,27.59295,83
742,47.14978,27.59295,84
742,47.14939,27.59413,85
742,47.1493,27.59418,86
742,47.1491,27.59477,87
742,47.14892,27.59553,88
742,47.14883,27.59605,89
742,47.14883,27.59605,90
742,47.14784,27.60313,91
742,47.14697,27.60926,92
743,47.14659,27.6101,0
743,47.14657,27.61013,1
743,47.14668,27.61024,2
743,47.14675,27.61025,3
743,47.14682,27.61025,4
743,47.14693,27.61017,5
743,47.147,27.6101,6
743,47.14702,27.61002,7
743,47.14713,27.60926,8
743,47.14713,27.60926,9
743,47.14801,27.60304,10
743,47.14801,27.60304,11
743,47.14901,27.59587,12
743,47.14913,27.59525,13
743,47.14931,27.59456,14
743,47.14939,27.59425,15
743,47.14939,27.59413,16
743,47.14997,27.59238,17
743,47.15024,27.59156,18
743,47.15078,27.58993,19
743,47.15167,27.5872,20
743,47.15371,27.58279,21
743,47.15571,27.57849,22
743,47.15627,27.57734,23
743,47.1565,27.57672,24
743,47.15651,27.57673,25
743,47.15693,27.57504,26
743,47.15708,27.5746,27
743,47.15756,27.57491,28
743,47.15773,27.57502,29
743,47.15773,27.57502,30
743,47.1581,27.57525,31
743,47.15821,27.5753,32
743,47.15863,27.57546,33
743,47.15893,27.57549,34
743,47.15905,27.5754,35
743,47.15909,27.57533,36
743,47.15915,27.57511,37
743,47.15911,27.57485,38
743,47.15905,27.57453,39
743,47.15911,27.57423,40
743,47.15931,27.57377,41
743,47.15965,27.57332,42
743,47.15987,27.57315,43
743,47.1601,27.57307,44
743,47.16031,27.57307,45
743,47.16031,27.57307,46
743,47.1609,27.57315,47
743,47.16176,27.57328,48
743,47.16205,27.57326,49
743,47.16222,27.57322,50
743,47.16259,27.57305,51
743,47.16372,27.5724,52
743,47.16372,27.5724,53
743,47.16553,27.57136,54
743,47.16572,27.57127,55
743,47.16589,27.57117,56
743,47.16599,27.57108,57
743,47.16623,27.57078,58
743,47.16689,27.56949,59
743,47.16765,27.56816,60
743,47.16805,27.56741,61
743,47.16815,27.56721,62
743,47.16815,27.56721,63
743,47.16855,27.56644,64
743,47.16958,27.56451,65
743,47.16991,27.56385,66
743,47.17054,27.56245,67
743,47.17075,27.56207,68
743,47.17129,27.56092,69
743,47.17165,27.56012,70
743,47.17165,27.56012,71
743,47.17189,27.55953,72
743,47.17205,27.55889,73
743,47.17241,27.55718,74
743,47.17295,27.55467,75
743,47.17322,27.5533,76
743,47.17339,27.5525,77
743,47.17352,27.55183,78
743,47.17354,27.55149,79
743,47.17357,27.55112,80
743,47.17357,27.55112,81
743,47.17354,27.55037,82
743,47.17349,27.54914,83
743,47.17332,27.54609,84
743,47.1731,27.54184,85
743,47.17305,27.54136,86
743,47.17305,27.54136,87
743,47.17291,27.53992,88
743,47.17286,27.53864,89
743,47.17286,27.53802,90
743,47.17279,27.53764,91
744,47.16831,27.54134,0
744,47.16831,27.54135,1
744,47.16685,27.54316,2
744,47.16669,27.54356,3
744,47.16668,27.54452,4
744,47.16669,27.54735,5
744,47.16669,27.55057,6
744,47.16672,27.55553,7
744,47.16669,27.55652,8
744,47.16669,27.55718,9
744,47.16665,27.5574,10
744,47.16655,27.55765,11
744,47.16611,27.55856,12
744,47.16611,27.55856,13
744,47.1646,27.56167,14
744,47.16263,27.56566,15
744,47.16242,27.56606,16
744,47.16242,27.56606,17
744,47.16197,27.567,18
744,47.16144,27.56883,19
744,47.16097,27.5704,20
744,47.16086,27.57089,21
744,47.16086,27.57139,22
744,47.16087,27.57301,23
744,47.16086,27.57321,24
744,47.1608,27.57356,25
744,47.16069,27.57393,26
744,47.16055,27.57423,27
744,47.16033,27.57454,28
744,47.16022,27.57465,29
744,47.15962,27.57506,30
744,47.1595,27.57512,31
744,47.15939,27.57513,32
744,47.15928,27.57509,33
744,47.15921,27.57502,34
744,47.15906,27.57477,35
744,47.15893,27.5746,36
744,47.15884,27.57457,37
744,47.15871,27.57459,38
744,47.15855,27.57478,39
744,47.15837,27.57489,40
744,47.15824,27.57495,41
744,47.15813,27.57497,42
744,47.15779,27.57495,43
744,47.15756,27.57491,44
744,47.15716,27.57465,45
744,47.15716,27.57465,46
744,47.15708,27.5746,47
744,47.15693,27.57504,48
744,47.15671,27.57588,49
744,47.15652,27.5767,50
744,47.15626,27.57729,51
744,47.15626,27.5773,52
744,47.15453,27.58109,53
744,47.15259,27.58522,54
744,47.15123,27.58837,55
744,47.15112,27.58882,56
744,47.15114,27.58884,57
744,47.15061,27.59044,58
744,47.15061,27.59044,59
744,47.14986,27.59272,60
744,47.14939,27.59413,61
744,47.1493,27.59418,62
744,47.1491,27.59477,63
744,47.14892,27.59553,64
744,47.14881,27.59619,65
744,47.14881,27.59619,66
744,47.14784,27.60313,67
744,47.14691,27.60966,68
744,47.14645,27.61297,69
744,47.14645,27.61297,70
744,47.1441,27.62949,71
744,47.14348,27.63391,72
744,47.14333,27.63501,73
744,47.14325,27.63607,74
744,47.14323,27.63704,75
744,47.14326,27.63918,76
744,47.14327,27.63941,77
744,47.14327,27.63941,78
744,47.14328,27.64054,79
744,47.14334,27.64286,80
744,47.14334,27.64315,81
745,47.14345,27.64296,0
745,47.14347,27.64296,1
745,47.14339,27.63849,2
745,47.14337,27.63705,3
745,47.14339,27.63648,4
745,47.14344,27.63549,5
745,47.14351,27.63478,6
745,47.14366,27.63378,7
745,47.14394,27.63174,8
745,47.14462,27.62698,9
745,47.14493,27.62479,10
745,47.14493,27.62479,11
745,47.14626,27.61544,12
745,47.14734,27.60772,13
745,47.14734,27.60772,14
745,47.14901,27.59587,15
745,47.14913,27.59525,16
745,47.14931,27.59456,17
745,47.14939,27.59425,18
745,47.14939,27.59413,19
745,47.14997,27.59238,20
745,47.15024,27.59156,21
745,47.15069,27.59019,22
745,47.15069,27.59019,23
745,47.15115,27.58882,24
745,47.15144,27.58769,25
745,47.1521,27.58632,26
745,47.15346,27.58327,27
745,47.15485,27.58036,28
745,47.15589,27.57816,29
745,47.15644,27.57687,30
745,47.15644,27.57688,31
745,47.15652,27.5767,32
745,47.15671,27.57588,33
745,47.15693,27.57504,34
745,47.15708,27.5746,35
745,47.15756,27.57491,36
745,47.15768,27.57498,37
745,47.15768,27.57498,38
745,47.1581,27.57525,39
745,47.15821,27.5753,40
745,47.15863,27.57546,41
745,47.15893,27.57549,42
745,47.15926,27.57546,43
745,47.15953,27.57533,44
745,47.16007,27.57496,45
745,47.16041,27.57462,46
745,47.16065,27.57427,47
745,47.16085,27.57377,48
745,47.16093,27.57341,49
745,47.16096,27.57316,50
745,47.16095,27.57161,51
745,47.16095,27.57111,52
745,47.16099,27.57074,53
745,47.16148,27.56903,54
745,47.16161,27.56862,55
745,47.16161,27.56862,56
745,47.16212,27.56693,57
745,47.16269,27.56575,58
745,47.16302,27.56506,59
745,47.16313,27.5649,60
745,47.16324,27.5647,61
745,47.16324,27.5647,62
745,47.16348,27.5642,63
745,47.16361,27.56385,64
745,47.16379,27.56349,65
745,47.16477,27.56146,66
745,47.16606,27.55883,67
745,47.16627,27.55847,68
745,47.16653,27.55795,69
745,47.16653,27.55795,70
745,47.16673,27.55752,71
745,47.16679,27.55713,72
745,47.16678,27.554,73
745,47.16677,27.55241,74
745,47.16678,27.55194,75
745,47.16679,27.55115,76
745,47.16679,27.55115,77
745,47.16678,27.55059,78
745,47.16676,27.54817,79
745,47.16675,27.54619,80
745,47.16677,27.54546,81
745,47.16677,27.54438,82
745,47.16674,27.54396,83
745,47.16676,27.54359,84
745,47.16679,27.54327,85
745,47.16693,27.54305,86
745,47.16718,27.54274,87
745,47.16718,27.54274,88
745,47.1685,27.54111,89
746,47.16828,27.54133,0
746,47.1683,27.54136,1
746,47.16685,27.54316,2
746,47.16669,27.54356,3
746,47.16668,27.54452,4
746,47.16669,27.54735,5
746,47.16669,27.55057,6
746,47.1667,27.55194,7
746,47.1667,27.55194,8
746,47.16671,27.55586,9
746,47.16669,27.55707,10
746,47.16667,27.55731,11
746,47.16662,27.5575,12
746,47.16587,27.55905,13
746,47.16522,27.56039,14
746,47.16522,27.56039,15
746,47.16417,27.56255,16
746,47.16303,27.56486,17
746,47.16226,27.56639,18
746,47.16197,27.567,19
746,47.16181,27.5676,20
746,47.16134,27.56917,21
746,47.16134,27.56917,22
746,47.16097,27.5704,23
746,47.16086,27.57089,24
746,47.16086,27.57139,25
746,47.16087,27.57301,26
746,47.16086,27.57321,27
746,47.1608,27.57356,28
746,47.16069,27.57393,29
746,47.16055,27.57423,30
746,47.16033,27.57454,31
746,47.16022,27.57465,32
746,47.15962,27.57506,33
746,47.1595,27.57512,34
746,47.15939,27.57513,35
746,47.15934,27.57511,36
746,47.15934,27.57511,37
746,47.15921,27.57502,38
746,47.15911,27.57485,39
746,47.15907,27.57469,40
746,47.15905,27.57453,41
746,47.15906,27.57438,42
746,47.15918,27.57405,43
746,47.15931,27.57377,44
746,47.15944,27.5736,45
746,47.15965,27.57332,46
746,47.15987,27.57315,47
746,47.1601,27.57307,48
746,47.16037,27.57307,49
746,47.16037,27.57307,50
746,47.16176,27.57328,51
746,47.16205,27.57326,52
746,47.16222,27.57322,53
746,47.16259,27.57305,54
746,47.16486,27.57174,55
746,47.16486,27.57175,56
746,47.16562,27.57131,57
746,47.16589,27.57117,58
746,47.1661,27.57096,59
746,47.16623,27.57078,60
746,47.16664,27.56994,61
746,47.16744,27.56854,62
746,47.1676,27.56824,63
746,47.1676,27.56824,64
746,47.16765,27.56816,65
746,47.16894,27.56922,66
746,47.16894,27.56922,67
746,47.16922,27.56944,68
746,47.16867,27.57086,69
746,47.16828,27.57184,70
746,47.16828,27.57184,71
746,47.16737,27.57417,72
746,47.16728,27.57441,73
746,47.16708,27.5751,74
746,47.16692,27.57565,75
746,47.16672,27.57639,76
746,47.16667,27.57655,77
746,47.16667,27.57655,78
746,47.16639,27.5775,79
746,47.16597,27.57907,80
746,47.16579,27.57977,81
746,47.16524,27.58192,82
746,47.16445,27.58444,83
746,47.16431,27.58484,84
746,47.16407,27.58567,85
746,47.16394,27.58635,86
746,47.16395,27.58636,87
746,47.16388,27.58677,88
746,47.16379,27.58792,89
746,47.16379,27.58817,90
746,47.16379,27.58817,91
746,47.1638,27.58845,92
746,47.16408,27.58962,93
746,47.16414,27.59033,94
746,47.16422,27.59078,95
747,47.16413,27.5902,0
747,47.16413,27.59021,1
747,47.16408,27.58962,2
747,47.1638,27.58845,3
747,47.16379,27.58813,4
747,47.16388,27.58677,5
747,47.16407,27.58573,6
747,47.16421,27.5852,7
747,47.16424,27.58511,8
747,47.16505,27.58251,9
747,47.16556,27.58071,10
747,47.16643,27.57731,11
747,47.16644,27.57733,12
747,47.16688,27.57579,13
747,47.16699,27.57542,14
747,47.16728,27.57441,15
747,47.16751,27.57381,16
747,47.16928,27.56927,17
747,47.1687,27.56882,18
747,47.1687,27.56882,19
747,47.16855,27.5687,20
747,47.16831,27.56843,21
747,47.16781,27.56787,22
747,47.16765,27.56816,23
747,47.16689,27.56949,24
747,47.16675,27.56974,25
747,47.16675,27.56974,26
747,47.16623,27.57078,27
747,47.16599,27.57108,28
747,47.16589,27.57117,29
747,47.16572,27.57127,30
747,47.16553,27.57136,31
747,47.16331,27.57264,32
747,47.16259,27.57305,33
747,47.16222,27.57322,34
747,47.16205,27.57326,35
747,47.16176,27.57328,36
747,47.16096,27.57316,37
747,47.16042,27.57307,38
747,47.1601,27.57307,39
747,47.16005,27.57308,40
747,47.16005,27.57308,41
747,47.15987,27.57315,42
747,47.15965,27.57332,43
747,47.15931,27.57377,44
747,47.15863,27.57468,45
747,47.15855,27.57478,46
747,47.1585,27.57495,47
747,47.15849,27.57518,48
747,47.15855,27.57533,49
747,47.15863,27.57546,50
747,47.15893,27.57549,51
747,47.15893,27.57549,52
747,47.15926,27.57546,53
747,47.15953,27.57533,54
747,47.16007,27.57496,55
747,47.16041,27.57462,56
747,47.16065,27.57427,57
747,47.16085,27.57377,58
747,47.16093,27.57341,59
747,47.16096,27.57316,60
747,47.16096,27.57201,61
747,47.16096,27.57201,62
747,47.16096,27.57095,63
747,47.16102,27.57056,64
747,47.16182,27.56795,65
747,47.16207,27.56709,66
747,47.16218,27.56678,67
747,47.16261,27.56591,68
747,47.16261,27.56591,69
747,47.16302,27.56506,70
747,47.16321,27.56475,71
747,47.16348,27.5642,72
747,47.16361,27.56385,73
747,47.16379,27.56349,74
747,47.16477,27.56146,75
747,47.16606,27.55883,76
747,47.16627,27.55847,77
747,47.16673,27.55752,78
747,47.16679,27.55713,79
747,47.16678,27.55586,80
747,47.16678,27.55463,81
747,47.16678,27.55463,82
747,47.16677,27.55241,83
747,47.16678,27.55194,84
747,47.16678,27.55074,85
747,47.16676,27.55025,86
747,47.16675,27.54682,87
747,47.16675,27.54577,88
747,47.16677,27.54452,89
747,47.16674,27.54396,90
747,47.16677,27.54335,91
747,47.16685,27.54316,92
747,47.16723,27.54268,93
747,47.16723,27.54268,94
747,47.16851,27.5411,95
748,47.19054,27.55853,0
748,47.19053,27.5585,1
748,47.19044,27.55859,2
748,47.19039,27.5587,3
748,47.19035,27.55888,4
748,47.19036,27.55907,5
748,47.18814,27.56093,6
748,47.18792,27.561,7
748,47.1877,27.56119,8
748,47.18755,27.56144,9
748,47.18595,27.5628,10
748,47.18439,27.56412,11
748,47.18364,27.56482,12
748,47.1824,27.56579,13
748,47.18153,27.56653,14
748,47.18099,27.56705,15
748,47.17862,27.56901,16
748,47.17862,27.56901,17
748,47.17326,27.57346,18
748,47.17117,27.5752,19
748,47.17111,27.57521,20
748,47.17063,27.57555,21
748,47.17011,27.57598,22
748,47.16977,27.57618,23
748,47.16977,27.57618,24
748,47.16922,27.57646,25
748,47.16922,27.57646,26
748,47.16896,27.5766,27
748,47.16813,27.57695,28
748,47.1676,27.57706,29
748,47.16733,27.57714,30
748,47.16675,27.57742,31
748,47.16639,27.5775,32
748,47.16601,27.57894,33
748,47.16534,27.58156,34
748,47.16425,27.58497,35
748,47.16401,27.58596,36
748,47.16388,27.58671,37
748,47.16377,27.58812,38
748,47.16397,27.58914,39
748,47.16407,27.58962,40
748,47.16408,27.58962,41
748,47.16414,27.59033,42
748,47.16427,27.59098,43
748,47.16431,27.59136,44
748,47.16427,27.59157,45
748,47.16414,27.59189,46
748,47.16405,27.59209,47
748,47.16405,27.59209,48
748,47.16358,27.59312,49
748,47.16346,27.59342,50
748,47.16332,27.59364,51
748,47.16274,27.59437,52
748,47.16235,27.59467,53
748,47.162,27.59473,54
748,47.16189,27.59472,55
748,47.16178,27.59467,56
748,47.16169,27.59456,57
748,47.16152,27.59428,58
748,47.16111,27.59294,59
748,47.16111,27.59294,60
748,47.15986,27.58891,61
748,47.15949,27.58755,62
748,47.15922,27.58669,63
748,47.15897,27.58596,64
748,47.15886,27.58574,65
748,47.15865,27.58544,66
748,47.15848,27.58526,67
748,47.15832,27.58517,68
748,47.15818,27.58511,69
748,47.15776,27.58505,70
748,47.15712,27.58504,71
748,47.1566,27.585,72
748,47.15635,27.58506,73
748,47.15635,27.58506,74
748,47.15609,27.5852,75
748,47.15574,27.58541,76
748,47.15537,27.58565,77
748,47.15523,27.58578,78
748,47.155,27.58603,79
748,47.15496,27.58609,80
748,47.15458,27.5865,81
748,47.15394,27.58715,82
748,47.15341,27.58771,83
748,47.15314,27.58799,84
748,47.15297,27.58811,85
748,47.15287,27.58815,86
748,47.15264,27.58816,87
748,47.1525,27.58809,88
748,47.15168,27.5874,89
748,47.15143,27.58713,90
748,47.15136,27.58706,91
748,47.15127,27.58702,92
748,47.15114,27.587,93
748,47.15103,27.58711,94
748,47.15097,27.58722,95
748,47.15091,27.58741,96
748,47.15093,27.58767,97
748,47.15103,27.58789,98
748,47.15115,27.58819,99
748,47.1512,27.58834,100
748,47.15122,27.58861,101
748,47.15073,27.59008,102
748,47.15069,27.5902,103
748,47.15069,27.5902,104
748,47.14997,27.59238,105
748,47.14939,27.59413,106
748,47.1493,27.59418,107
748,47.14922,27.59443,108
748,47.149,27.59516,109
748,47.14885,27.59591,110
748,47.14835,27.5995,111
748,47.14835,27.5995,112
748,47.14765,27.60451,113
748,47.14682,27.61025,114
748,47.14604,27.61585,115
748,47.14604,27.61585,116
748,47.14552,27.61952,117
748,47.14599,27.61964,118
748,47.14985,27.62083,119
748,47.14985,27.62083,120
748,47.15159,27.62137,121
748,47.15257,27.62164,122
748,47.15274,27.62175,123
748,47.15289,27.62189,124
748,47.15303,27.62209,125
748,47.15321,27.62252,126
748,47.15334,27.62307,127
748,47.15363,27.62439,128
748,47.15379,27.62475,129
748,47.15395,27.62497,130
748,47.15413,27.62515,131
748,47.15443,27.62536,132
748,47.15459,27.62542,133
748,47.15475,27.62542,134
748,47.155,27.62533,135
748,47.15521,27.62521,136
748,47.15538,27.62508,137
748,47.15564,27.62472,138
748,47.15564,27.62472,139
748,47.15594,27.62431,140
748,47.15668,27.62328,141
748,47.15871,27.62044,142
748,47.159,27.62002,143
748,47.15908,27.61982,144
748,47.15913,27.61953,145
748,47.15952,27.617,146
748,47.15977,27.61529,147
748,47.15984,27.6148,148
748,47.15984,27.6148,149
748,47.16005,27.61334,150
748,47.16018,27.61246,151
748,47.16034,27.61183,152
748,47.16081,27.61046,153
748,47.16145,27.60865,154
748,47.16166,27.60804,155
748,47.16176,27.60786,156
748,47.16248,27.60558,157
748,47.16254,27.60534,158
748,47.16258,27.60481,159
748,47.16259,27.60481,160
748,47.16262,27.60422,161
748,47.16263,27.60358,162
748,47.16242,27.60184,163
748,47.16239,27.60158,164
748,47.16246,27.601,165
748,47.16296,27.59913,166
748,47.16312,27.59819,167
748,47.16319,27.59715,168
748,47.1632,27.59716,169
748,47.1632,27.59707,170
748,47.1632,27.59707,171
748,47.16338,27.59469,172
748,47.16338,27.59469,173
748,47.16343,27.5937,174
748,47.16345,27.59349,175
748,47.16378,27.59275,176
748,47.16376,27.59273,177
748,47.16414,27.59189,178
748,47.16427,27.59157,179
748,47.16431,27.59136,180
748,47.16427,27.59098,181
748,47.16414,27.59033,182
748,47.16408,27.58962,183
748,47.16398,27.58916,184
748,47.16377,27.58816,185
748,47.16389,27.58676,186
748,47.1641,27.58573,187
748,47.16451,27.58417,188
748,47.16535,27.5816,189
748,47.16588,27.5795,190
748,47.16644,27.57762,191
748,47.16643,27.57749,192
748,47.16675,27.57742,193
748,47.16702,27.57728,194
748,47.16738,27.57712,195
748,47.16813,27.57695,196
748,47.16813,27.57695,197
748,47.16918,27.57683,198
748,47.16943,27.57698,199
748,47.1696,27.57708,200
748,47.16966,27.57704,201
748,47.16976,27.57698,202
748,47.16984,27.57689,203
748,47.17014,27.57618,204
748,47.17061,27.57575,205
748,47.17061,27.57575,206
748,47.17109,27.57533,207
748,47.17117,27.5752,208
748,47.17326,27.57346,209
748,47.17339,27.57335,210
748,47.17339,27.57335,211
748,47.17831,27.56926,212
748,47.17831,27.56926,213
748,47.18099,27.56705,214
748,47.18153,27.56653,215
748,47.1824,27.56579,216
748,47.18364,27.56482,217
748,47.18393,27.56455,218
748,47.18393,27.56455,219
748,47.18469,27.56387,220
748,47.18553,27.56316,221
748,47.18607,27.56269,222
748,47.18755,27.56144,223
748,47.18769,27.5614,224
748,47.18789,27.56129,225
748,47.18802,27.56114,226
748,47.18814,27.56093,227
748,47.18887,27.56032,228
748,47.18887,27.56032,229
748,47.19036,27.55907,230
748,47.19043,27.55915,231
748,47.1905,27.55918,232
748,47.19059,27.55919,233
748,47.19068,27.55917,234
749,47.16817,27.56825,0
749,47.16816,27.56827,1
749,47.16781,27.56787,2
749,47.16765,27.56816,3
749,47.16689,27.56949,4
749,47.16634,27.57056,5
749,47.16634,27.57056,6
749,47.16623,27.57078,7
749,47.1661,27.57096,8
749,47.16688,27.57297,9
749,47.16737,27.57417,10
749,47.16728,27.57441,11
749,47.16708,27.5751,12
749,47.16692,27.57565,13
749,47.16672,27.57639,14
749,47.16639,27.5775,15
749,47.16597,27.57907,16
749,47.16592,27.57927,17
749,47.16528,27.58176,18
749,47.16409,27.58565,19
749,47.16388,27.58677,20
749,47.16379,27.58822,21
749,47.16404,27.58944,22
749,47.16422,27.59073,23
749,47.16421,27.59074,24
749,47.1643,27.59121,25
749,47.1643,27.59145,26
749,47.16423,27.59171,27
749,47.16392,27.5924,28
749,47.16346,27.59342,29
749,47.16343,27.5937,30
749,47.16342,27.59407,31
749,47.16334,27.59516,32
749,47.16334,27.59516,33
749,47.1632,27.59707,34
749,47.16318,27.5979,35
749,47.16318,27.5979,36
749,47.16316,27.59817,37
749,47.16306,27.5988,38
749,47.16248,27.60096,39
749,47.16238,27.60163,40
749,47.1624,27.60163,41
749,47.16254,27.60285,42
749,47.16263,27.60358,43
749,47.16262,27.60422,44
749,47.16254,27.60534,45
749,47.16234,27.60606,46
749,47.16234,27.60606,47
749,47.16176,27.60786,48
749,47.16166,27.60804,49
749,47.16145,27.60865,50
749,47.16081,27.61046,51
749,47.16034,27.61183,52
749,47.16018,27.61246,53
749,47.16005,27.61334,54
749,47.15991,27.61433,55
749,47.1598,27.61514,56
749,47.1598,27.61514,57
749,47.15928,27.61864,58
749,47.15908,27.61982,59
749,47.159,27.62002,60
749,47.15891,27.62015,61
749,47.1584,27.62088,62
749,47.1584,27.62088,63
749,47.15706,27.62274,64
749,47.15636,27.6237,65
749,47.15612,27.62404,66
749,47.15612,27.62404,67
749,47.1557,27.62463,68
749,47.15538,27.62508,69
749,47.15542,27.62527,70
749,47.15563,27.62627,71
749,47.15568,27.62659,72
749,47.15568,27.62679,73
749,47.15565,27.62692,74
749,47.15496,27.62915,75
749,47.15466,27.63022,76
749,47.15453,27.63054,77
749,47.15431,27.63113,78
749,47.15431,27.63113,79
749,47.15376,27.63258,80
749,47.15326,27.63393,81
749,47.15313,27.63425,82
749,47.15303,27.63443,83
749,47.15236,27.63548,84
749,47.15193,27.63623,85
749,47.15183,27.63653,86
749,47.15174,27.63694,87
749,47.15174,27.63694,88
749,47.15172,27.63727,89
749,47.15171,27.63928,90
749,47.15173,27.63956,91
749,47.15177,27.63981,92
749,47.1523,27.64156,93
749,47.1531,27.64421,94
749,47.15319,27.64464,95
749,47.15324,27.645,96
749,47.15324,27.645,97
749,47.15323,27.64564,98
749,47.15301,27.64805,99
749,47.15271,27.65136,100
749,47.15271,27.65136,101
749,47.15199,27.65941,102
750,47.15198,27.65943,0
750,47.15199,27.65941,1
750,47.15236,27.65519,2
750,47.15236,27.65519,3
750,47.15325,27.64529,4
750,47.15324,27.64494,5
750,47.1532,27.64468,6
750,47.1532,27.64468,7
750,47.1531,27.64421,8
750,47.15184,27.64006,9
750,47.15173,27.63956,10
750,47.15171,27.63894,11
750,47.15173,27.63702,12
750,47.15174,27.63693,13
750,47.15174,27.63693,14
750,47.15183,27.63653,15
750,47.15193,27.63623,16
750,47.15236,27.63548,17
750,47.15303,27.63443,18
750,47.15313,27.63425,19
750,47.15326,27.63393,20
750,47.15376,27.63258,21
750,47.15431,27.63112,22
750,47.15466,27.6302,23
750,47.15466,27.6302,24
750,47.15553,27.62731,25
750,47.15567,27.62686,26
750,47.15569,27.62668,27
750,47.15566,27.62644,28
750,47.15538,27.62508,29
750,47.1558,27.62449,30
750,47.1558,27.62449,31
750,47.15636,27.6237,32
750,47.15706,27.62274,33
750,47.15891,27.62015,34
750,47.159,27.62002,35
750,47.15908,27.61982,36
750,47.15911,27.61963,37
750,47.15911,27.61963,38
750,47.15928,27.61864,39
750,47.15971,27.61576,40
750,47.15995,27.61404,41
750,47.16008,27.61317,42
750,47.16008,27.61317,43
750,47.16018,27.61246,44
750,47.16034,27.61183,45
750,47.16084,27.61037,46
750,47.16166,27.60804,47
750,47.16176,27.60786,48
750,47.16182,27.60769,49
750,47.16193,27.60734,50
750,47.16193,27.60734,51
750,47.16248,27.60558,52
750,47.16254,27.60534,53
750,47.16262,27.60422,54
750,47.16263,27.60358,55
750,47.1626,27.60325,56
750,47.1626,27.60325,57
750,47.1624,27.6017,58
750,47.16248,27.60089,59
750,47.16292,27.59929,60
750,47.16309,27.59825,61
750,47.1632,27.59659,62
750,47.16324,27.5966,63
750,47.16342,27.59407,64
750,47.16343,27.5937,65
750,47.16346,27.59342,66
750,47.16346,27.59342,67
750,47.16392,27.5924,68
750,47.16423,27.59171,69
750,47.1643,27.59145,70
750,47.1643,27.59121,71
750,47.16419,27.59065,72
750,47.16412,27.59006,73
750,47.16412,27.59006,74
750,47.16408,27.58962,75
750,47.1638,27.58845,76
750,47.1638,27.58837,77
750,47.1638,27.58837,78
750,47.16379,27.58813,79
750,47.16388,27.58677,80
750,47.16396,27.58634,81
750,47.16396,27.58634,82
750,47.16407,27.58573,83
750,47.16421,27.5852,84
750,47.16438,27.58469,85
750,47.16528,27.58178,86
750,47.16578,27.57974,87
750,47.1658,27.57975,88
750,47.16635,27.57763,89
750,47.16635,27.57763,90
750,47.16672,27.57639,91
750,47.16692,27.57565,92
750,47.16708,27.5751,93
750,47.16728,27.57441,94
750,47.16737,27.57417,95
750,47.16794,27.57272,96
750,47.16794,27.57272,97
750,47.16928,27.56927,98
750,47.16855,27.5687,99
750,47.16811,27.56821,100
751,47.17229,27.53762,0
751,47.17229,27.53763,1
751,47.17234,27.53784,2
751,47.17242,27.53791,3
751,47.17251,27.53794,4
751,47.17268,27.53797,5
751,47.17268,27.53797,6
751,47.17278,27.53799,7
751,47.17286,27.53812,8
751,47.17286,27.5384,9
751,47.17286,27.5384,10
751,47.17288,27.53949,11
751,47.17291,27.5399,12
751,47.17303,27.54114,13
751,47.1731,27.54184,14
751,47.17313,27.54246,15
751,47.17313,27.54246,16
751,47.17349,27.54914,17
751,47.17354,27.55037,18
751,47.17358,27.55097,19
751,47.17354,27.55149,20
751,47.17352,27.55183,21
751,47.17339,27.5525,22
751,47.17322,27.5533,23
751,47.17269,27.55589,24
751,47.17269,27.55589,25
751,47.17217,27.55839,26
751,47.17189,27.55953,27
751,47.17129,27.56092,28
751,47.17075,27.56207,29
751,47.17054,27.56245,30
751,47.16991,27.56385,31
751,47.16958,27.56451,32
751,47.16907,27.56548,33
751,47.16907,27.56548,34
751,47.16851,27.56652,35
751,47.16781,27.56787,36
751,47.16664,27.56994,37
751,47.16623,27.57078,38
751,47.1661,27.57096,39
751,47.16683,27.57283,40
751,47.16683,27.57283,41
751,47.16711,27.57352,42
751,47.16737,27.57417,43
751,47.16728,27.57441,44
751,47.16699,27.57542,45
751,47.16688,27.57579,46
751,47.16639,27.5775,47
